IAUNAME,SOURCEID,CUEVENTID,FRAMESETID,RA2000,DEC2000,L,B,LAMBDA,ETA,PRIORSEC,UMGPNT,UMGPNTERR,GMRPNT,GMRPNTERR,RMIPNT,RMIPNTERR,IMZPNT,IMZPNTERR,UMGEXT,UMGEXTERR,GMREXT,GMREXTERR,RMIEXT,RMIEXTERR,IMZEXT,IMZEXTERR,MERGEDCLASSSTAT,MERGEDCLASS,PSTAR,PGALAXY,PNOISE,PSATURATED,EBV,AU,AG,AR,AI,AZ,UMJD,UPETROMAG,UPETROMAGERR,UAPERMAG3,UAPERMAG3ERR,UAPERMAG4,UAPERMAG4ERR,UAPERMAG6,UAPERMAG6ERR,UAPERMAGNOAPERCORR3,UAPERMAGNOAPERCORR4,UAPERMAGNOAPERCORR6,UHLCORSMJRADAS,UGAUSIG,UELL,UPA,UERRBITS,UAVERAGECONF,UCLASS,UCLASSSTAT,UPPERRBITS,USEQNUM,UXI,UETA,GMJD,GPETROMAG,GPETROMAGERR,GAPERMAG3,GAPERMAG3ERR,GAPERMAG4,GAPERMAG4ERR,GAPERMAG6,GAPERMAG6ERR,GAPERMAGNOAPERCORR3,GAPERMAGNOAPERCORR4,GAPERMAGNOAPERCORR6,GHLCORSMJRADAS,GGAUSIG,GELL,GPA,GERRBITS,GAVERAGECONF,GCLASS,GCLASSSTAT,GPPERRBITS,GSEQNUM,GXI,GETA,RMJD,RPETROMAG,RPETROMAGERR,RAPERMAG3,RAPERMAG3ERR,RAPERMAG4,RAPERMAG4ERR,RAPERMAG6,RAPERMAG6ERR,RAPERMAGNOAPERCORR3,RAPERMAGNOAPERCORR4,RAPERMAGNOAPERCORR6,RHLCORSMJRADAS,RGAUSIG,RELL,RPA,RERRBITS,RAVERAGECONF,RCLASS,RCLASSSTAT,RPPERRBITS,RSEQNUM,RXI,RETA,IMJD,IPETROMAG,IPETROMAGERR,IAPERMAG3,IAPERMAG3ERR,IAPERMAG4,IAPERMAG4ERR,IAPERMAG6,IAPERMAG6ERR,IAPERMAGNOAPERCORR3,IAPERMAGNOAPERCORR4,IAPERMAGNOAPERCORR6,IHLCORSMJRADAS,IGAUSIG,IELL,IPA,IERRBITS,IAVERAGECONF,ICLASS,ICLASSSTAT,IPPERRBITS,ISEQNUM,IXI,IETA,ZMJD,ZPETROMAG,ZPETROMAGERR,ZAPERMAG3,ZAPERMAG3ERR,ZAPERMAG4,ZAPERMAG4ERR,ZAPERMAG6,ZAPERMAG6ERR,ZAPERMAGNOAPERCORR3,ZAPERMAGNOAPERCORR4,ZAPERMAGNOAPERCORR6,ZHLCORSMJRADAS,ZGAUSIG,ZELL,ZPA,ZERRBITS,ZAVERAGECONF,ZCLASS,ZCLASSSTAT,ZPPERRBITS,ZSEQNUM,ZXI,ZETA,PRIMARY_SOURCE
VST-ATLAS J032748.08-275827.28,730240431033,22911,730144555073,51.950341294149894,-27.97424560814976,223.60099191139656,-55.48141400682908,-40.194096695947046,-174.61471469878816,0,1.4573183,0.006183236,0.67742443,0.0015002874,0.23267269,0.0013957288,0.19097137,0.0020482906,1.3958111,0.006183236,0.6662321,0.0015002874,0.42909622,0.0013957288,0.18281555,0.0020482906,0.18061629,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009795833,0.050497524,0.037155595,0.026948337,0.020434108,0.014488038,,16.966034,0.0071396683,16.95145,0.006078004,16.95145,0.005785791,16.949186,0.0065306625,17.352814,17.154867,16.986757,0.43242657,4.345055,0.08151209,28.489079,0,97.73995,-1,0.0,,24,0.0,0.0,,15.485418,0.0010509427,15.494132,0.0011359035,15.49579,0.0010335688,15.494132,9.780225E-4,15.957003,15.738953,15.543621,0.5219931,6.5903883,0.06359321,85.217,0,100.75397,-1,-0.30868408,,145,0.098858036,0.035826094,,14.806601,9.589781E-4,14.816708,9.800947E-4,14.814695,8.975395E-4,14.816141,8.5729867E-4,15.290771,15.080544,14.8747835,0.57965654,6.9403105,0.11050576,61.51743,0,100.99441,-1,0.7008783,,160,0.0023820277,0.040374424,,14.574707,0.0010662815,14.584035,9.93717E-4,14.585289,9.5682807E-4,14.589251,9.600518E-4,14.861674,14.75331,14.622423,0.35532397,5.757618,0.07278812,76.16009,0,101.682655,-1,-0.056333102,,224,0.040799003,-0.047239296,,14.415321,0.0021126794,14.393064,0.0017910948,14.392321,0.0017719002,14.393911,0.002010355,14.678859,14.56511,14.431706,0.3287917,4.7153463,0.057832778,117.78906,0,103.22132,-1,0.41524068,,111,0.08426939,0.030105857,1
VST-ATLAS J032911.19-280324.62,730240432291,22911,730144555075,52.29662813414462,-28.056838115395124,223.81935774419424,-55.19011644152267,-40.42960215506885,-174.33708805681445,0,0.9980583,0.0037693256,0.4807167,0.0011967603,0.1619072,0.0011882856,0.1374178,0.0018284884,0.92906666,0.0037693256,0.48821354,0.0011967603,0.34513664,0.0011882856,0.110630035,0.0018284884,1.5884311,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.007952857,0.04099698,0.030165186,0.021878308,0.016589658,0.011762275,,15.945131,0.0037750104,15.9113455,0.0036658198,15.9113455,0.003426159,15.912272,0.0035833644,16.307592,16.114328,15.962698,0.38136467,4.5386777,0.046527505,46.761333,0,99.4319,-1,0.24189317,,10,0.0,0.0,,14.907512,7.7680335E-4,14.913287,8.772579E-4,14.910947,7.9482317E-4,14.911613,7.415745E-4,15.378526,15.156821,14.962317,0.47337633,5.3391356,0.007147908,73.91811,0,98.66868,-1,2.9102551E-9,16,43,-0.058040395,-0.0064583686,,14.405291,7.7674654E-4,14.43257,8.140355E-4,14.423256,7.435015E-4,14.421352,7.003409E-4,14.890312,14.680515,14.477163,0.6153794,7.233839,0.10885382,66.06101,0,98.13403,-1,0.97224253,,40,-0.036140952,0.040796094,,14.2405205,9.071549E-4,14.270663,8.65661E-4,14.261465,8.276554E-4,14.257333,8.1665546E-4,14.545176,14.427466,14.289844,0.4466667,6.0359426,0.12494391,73.65526,0,99.46893,-1,1.4600955,,62,-0.07627437,0.012013614,,14.146839,0.0018203037,14.133245,0.0016105903,14.126369,0.001570568,14.123709,0.0017187742,14.4345455,14.308201,14.165648,0.37250614,4.840818,0.038463056,112.8624,0,99.140854,-1,1.2166145,,35,-0.018872965,0.021011932,1
VST-ATLAS J032917.26-275255.04,730240432330,22911,730144555075,52.3219111688478,-27.881954653078047,223.5217363396767,-55.14338889486787,-40.52876511811647,-174.52873194514675,0,1.6414318,0.005337778,0.73972225,0.0011766377,0.2009306,0.0010699334,0.15808868,0.0016237561,1.5724411,0.005337778,0.7472191,0.0011766377,0.3841591,0.0010699334,0.13130188,0.0016237561,0.7529364,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008727339,0.044989433,0.033102795,0.02400891,0.01820523,0.012907734,,16.572256,0.0060216594,16.55763,0.0052591874,16.557398,0.004999297,16.545734,0.0055780723,16.953878,16.760382,16.596159,0.40020463,4.402988,0.031018436,68.49015,0,101.24429,-1,0.0,,49,0.0,0.0,,14.881982,7.911943E-4,14.916199,9.125898E-4,14.916199,8.281359E-4,14.915084,7.7412336E-4,15.381437,15.162073,14.965788,0.51958954,4.8573995,0.008622706,97.76228,0,102.26745,-1,0.42456946,16,239,0.015224212,-0.073265396,,14.676282,9.132521E-4,14.1764765,7.427357E-4,14.179727,6.8176707E-4,14.181933,6.403601E-4,14.634218,14.436986,14.237744,0.0,4.9544373,0.036094785,72.66138,0,101.80165,-1,-0.31138355,16,267,0.13907906,0.043791205,,14.280674,9.2055195E-4,13.975546,7.701306E-4,13.975456,7.382329E-4,13.973322,7.229309E-4,14.250059,14.141458,14.005833,0.0,3.424496,0.030708969,120.22839,0,101.025536,-1,-0.40089345,16,362,0.013358377,-0.058129054,,13.810475,0.0016318484,13.817457,0.0014295044,13.812032,0.0013867953,13.805867,0.0014788423,14.118757,13.993863,13.847807,0.40510455,5.419514,0.036197305,56.064705,0,104.05371,-1,1.7074481,,173,0.10605669,0.015954407,1
VST-ATLAS J032834.61-280317.08,730240431625,22911,730144555074,52.144197276192344,-28.05474458556138,223.78309831930696,-55.323054966160775,-40.310633116135,-174.41953910012882,0,1.7460175,0.007284924,0.84092236,0.0014525688,0.30852127,0.0012704835,0.2263937,0.0018042843,1.6693773,0.007284924,0.83893585,0.0014525688,0.4926567,0.0012704835,0.21787071,0.0018042843,1.7329838,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009065467,0.046732485,0.034385316,0.0249391,0.018910564,0.0134078255,,17.252409,0.009385584,17.24197,0.007195539,17.2417,0.007011455,17.234934,0.008510765,17.624468,17.434397,17.27612,0.44382042,4.062641,0.059021115,39.237774,0,100.559425,-1,1.4528877,,22,0.0,0.0,,15.490197,0.0010551158,15.495953,0.001137689,15.496765,0.0010361185,15.497594,9.81811E-4,15.9550905,15.738695,15.54486,0.47519094,6.5154786,0.043356955,100.40451,0,99.64975,-1,-0.45834342,,65,0.039476935,-0.056205675,,14.633486,8.7429286E-4,14.65503,9.031168E-4,14.650616,8.2641677E-4,14.650228,7.8463845E-4,15.116155,14.90708,14.703011,0.6061637,7.0126595,0.09718412,65.28277,0,97.93342,-1,1.6525736,,56,0.06950643,-0.040627472,,14.328948,9.3726756E-4,14.346509,8.9359295E-4,14.342405,8.5735327E-4,14.3392935,8.4951863E-4,14.623498,14.51185,14.376132,0.39779705,5.7947555,0.10876423,77.25205,0,98.5047,-1,1.2918549,,75,-0.005599324,-0.015976349,,14.126805,0.0018002181,14.120115,0.0015674608,14.119306,0.0015356152,14.117206,0.0016777529,14.405627,14.29036,14.150792,0.33228126,4.931602,0.03493285,110.1367,0,98.99429,-1,0.76429695,,28,-0.0392908,-0.050689805,1
VST-ATLAS J032825.44-275126.54,730240431686,22911,730144555074,52.1059812066096,-27.857373248172912,223.4312752461165,-55.328809394638846,-40.369460653737484,-174.67065017104366,0,0.9587269,0.0035242222,0.42712688,0.0011584809,0.11263752,0.0011727258,0.070863724,0.0018465546,0.88208675,0.0035242222,0.42514038,0.0011584809,0.29677296,0.0011727258,0.062340736,0.0018465546,0.37539443,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.00963233,0.049654666,0.03653543,0.02649854,0.02009304,0.014246216,,15.768176,0.0034591088,15.752453,0.0034234873,15.751972,0.003198876,15.747504,0.0033103493,16.13495,15.94467,15.78869,0.4021837,4.743928,0.013355613,56.49671,0,92.49652,-1,0.50585514,,83,0.0,0.0,,14.616281,6.812552E-4,14.793726,8.365863E-4,14.789895,7.581542E-4,14.788873,7.0666394E-4,15.252864,15.031825,14.836139,0.7390611,5.422569,0.031949222,111.98556,0,98.73765,-1,0.39225322,16,304,0.10009037,0.023192534,,14.172899,6.762722E-4,14.366599,8.013746E-4,14.367171,7.3392625E-4,14.369364,6.921037E-4,14.8277235,14.623635,14.422147,0.87905437,5.438201,0.041296482,68.95519,0,101.54577,-1,-0.06546295,16,371,0.034977373,-0.0125375595,,14.097912,8.0531865E-4,14.253962,8.562035E-4,14.253472,8.222666E-4,14.252442,8.125864E-4,14.530951,14.422917,14.289281,0.5128743,4.2840705,0.05502069,107.182816,0,100.2858,-1,-0.66484785,16,468,0.021771885,0.069202304,,14.197859,0.0018849802,14.183098,0.001636056,14.18126,0.0016057043,14.183098,0.0017745788,14.46861,14.352315,14.216684,0.3198622,4.8062515,0.021986604,120.33949,0,101.66099,-1,0.35947406,,215,0.04196999,0.05875056,1
VST-ATLAS J032821.38-275124.49,730240431687,22911,730144555074,52.0891038321771,-27.856803716109084,223.4265456731133,-55.34349752141566,-40.35638519768192,-174.68011496003945,0,1.1336699,0.004249665,0.6786213,0.0012179787,0.2756424,0.0011115732,0.18913078,0.0015995327,1.0570297,0.004249665,0.6766348,0.0012179787,0.45977783,0.0011115732,0.1806078,0.0015995327,1.3248727,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009497518,0.048959706,0.036024086,0.02612767,0.019811822,0.014046828,,16.165237,0.0044396953,16.150307,0.0041473345,16.147753,0.0039005908,16.143993,0.004179374,16.532804,16.34045,16.185179,0.42079523,4.442362,0.039959848,49.653316,0,95.47307,-1,0.7409462,,84,0.0,0.0,,14.997951,8.4146194E-4,15.016637,9.2696684E-4,15.01423,8.4124645E-4,15.013438,7.8756677E-4,15.475775,15.25616,15.060704,0.52626884,6.871608,0.08172482,83.455605,0,99.60916,-1,0.4787722,,307,0.08359268,0.01227242,,14.319492,7.5926515E-4,14.338016,7.900662E-4,14.339463,7.237559E-4,14.343551,6.825997E-4,14.79914,14.595927,14.396334,0.60306036,7.3304524,0.11101985,68.02605,0,101.353584,-1,-0.29676446,,373,0.036243793,-0.039203983,,14.041686,8.209194E-4,14.062373,7.819145E-4,14.062881,7.5017166E-4,14.062373,7.360287E-4,14.339362,14.2323265,14.099212,0.35911858,6.3095326,0.1074478,83.14168,0,100.205956,-1,-0.47571668,,469,0.018713403,0.07985832,,13.873254,0.0015743732,13.873242,0.0013953905,13.869775,0.0013573708,13.869879,0.001450751,14.158754,14.04083,13.903465,0.37417755,5.0709195,0.06735724,106.354225,0,102.164734,-1,2.3192527,,216,0.040629845,-0.08083901,1
VST-ATLAS J032945.72-280204.59,730240432859,22911,730144555076,52.44049610133275,-28.034608526131926,223.81177101610825,-55.06128432203535,-40.55279193585332,-174.28717649020524,0,0.9168205,0.0036407684,0.4077444,0.0011987789,0.13873768,0.0012213355,0.08294678,0.0019302429,0.828063,0.0036407684,0.43170547,0.0011987789,0.30400848,0.0012213355,0.06494808,0.0019302429,0.6322419,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.0077109626,0.039750014,0.02924768,0.021212857,0.016085068,0.011404513,,15.803672,0.0038627358,15.785056,0.003535712,15.779095,0.0033291858,15.784272,0.0036155514,16.16626,15.972064,15.823957,0.37729448,4.531518,0.033816338,34.663723,0,100.42715,-1,0.54768133,,13,0.0,0.0,,14.859111,7.8588544E-4,14.868236,8.6829456E-4,14.866342,7.872445E-4,14.867891,7.353444E-4,15.338197,15.11769,14.923978,0.5261562,7.022765,0.06864184,71.30571,0,99.77188,-1,-0.29298598,,73,-0.08954025,0.11986739,,14.537068,8.1825576E-4,14.460491,8.2652E-4,14.457513,7.581728E-4,14.454964,7.1679766E-4,14.906491,14.705138,14.505258,0.43128878,5.3001614,0.036061347,57.59817,0,99.595314,-1,0.970331,16,103,-0.058468025,0.09612781,,14.3095,9.438555E-4,14.3217535,8.9918025E-4,14.3213825,8.634779E-4,14.320399,8.5535797E-4,14.602483,14.492674,14.356284,0.3868028,5.7970657,0.088522315,71.879776,0,100.424446,-1,0.77549654,,105,-0.06875413,0.10653738,,14.259909,0.0019690574,14.238807,0.0017080142,14.240444,0.0016772513,14.238808,0.0018608955,14.537535,14.418616,14.277956,0.27513495,4.800777,0.02413708,95.082664,0,101.13998,-1,-0.15886691,,41,-0.11142085,0.09160942,1
VST-ATLAS J032935.23-275902.23,730240432875,22911,730144555076,52.39679414305435,-27.98395201126845,223.7147011042008,-55.09237588388115,-40.541486698790514,-174.36964477720818,0,0.7879152,0.0036740773,0.3819294,0.001291587,0.13200378,0.001320804,0.10004902,0.002094826,0.6991577,0.0036740773,0.40589046,0.001291587,0.2972746,0.001320804,0.08205032,0.002094826,-0.26355165,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008474039,0.043683674,0.03214203,0.02331208,0.017676845,0.012533103,,15.818166,0.003907992,15.780019,0.00355417,15.782364,0.0033620647,15.792503,0.003669781,16.161222,15.975333,15.832189,0.33762214,4.3886876,0.026943207,49.214832,0,99.96744,-1,-1.0422549,,29,0.0,0.0,,14.9889345,8.478295E-4,14.992104,9.309777E-4,14.992442,8.45404E-4,14.994709,7.9235714E-4,15.462065,15.243791,15.050796,0.51174796,6.8418303,0.060042143,66.78303,0,101.51288,-1,-0.30296123,,138,-0.051753655,-0.020148905,,14.592269,8.707836E-4,14.610174,8.9525286E-4,14.609756,8.2309905E-4,14.608976,7.833779E-4,15.056174,14.857382,14.65927,0.5810205,6.8904366,0.07451081,60.524345,0,101.021,-1,0.55525696,,220,-0.032234564,-0.05599628,,14.468511,0.0010275246,14.47817,9.7110524E-4,14.477192,9.3374116E-4,14.47767,9.328743E-4,14.7589,14.648483,14.513555,0.35358253,5.610409,0.049983144,83.370056,0,98.64313,-1,0.45702562,,201,-0.028560497,0.001622189,,14.404929,0.002131631,14.378121,0.0018561386,14.377756,0.0018300225,14.375889,0.0020680344,14.676849,14.555928,14.415037,0.2653851,4.6082454,0.027262807,133.26903,0,96.566505,-1,-0.009672299,,83,-0.0076875486,-0.03507534,1
VST-ATLAS J032932.80-275320.12,730240432891,22911,730144555076,52.38666184495879,-27.88892328759833,223.54811212432762,-55.08774248682385,-40.57663939387845,-174.4864491719673,0,1.5597591,0.0051818443,0.8081398,0.0011474681,0.30815697,9.984386E-4,0.22555065,0.0014343766,1.4710007,0.0051818443,0.83210087,0.0011474681,0.47342777,9.984386E-4,0.20755196,0.0014343766,-0.6279647,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009298579,0.047934175,0.03526951,0.02558039,0.019396836,0.013752597,,16.471073,0.006377944,16.450094,0.005102603,16.44599,0.0049146083,16.450092,0.005801205,16.831297,16.638958,16.489779,0.39995062,4.2164288,0.071272254,30.888912,0,106.38434,-1,0.13623528,,45,0.0,0.0,,14.883049,8.2019705E-4,14.890335,9.027452E-4,14.891141,8.1974757E-4,14.891741,7.6662423E-4,15.360296,15.142489,14.947827,0.53347963,6.979042,0.078406274,79.400826,0,102.62031,-1,-0.38435027,,237,0.03307949,-0.034621395,,14.056103,6.745783E-4,14.082195,7.08332E-4,14.084952,6.5044564E-4,14.084915,6.1031955E-4,14.528195,14.332578,14.135209,0.6124747,7.4838,0.11371797,68.70817,0,102.978645,-1,-0.4636097,,329,0.032429695,0.01848177,,13.747801,7.277691E-4,13.774038,7.0366566E-4,13.775235,6.736945E-4,13.774397,6.547855E-4,14.054768,13.946527,13.810282,0.39703396,6.5856667,0.09904724,75.78335,0,102.91111,-1,-1.0817392,,362,0.030563863,0.061046205,,13.542772,0.0013864147,13.548488,0.0012499163,13.5441475,0.0012056024,13.541427,0.0012575567,13.847216,13.72232,13.580575,0.35187584,5.3935304,0.027197659,87.62113,0,105.638115,-1,0.6396211,,144,0.017555147,-0.03942531,1
VST-ATLAS J032935.34-275114.26,730240432899,22911,730144555076,52.39727027636053,-27.853960958408994,223.49001985448132,-55.07344141898881,-40.600840367165766,-174.52189665584783,0,0.96249485,0.004808265,0.41579533,0.0015202012,0.14422607,0.001530241,0.062618256,0.0024846697,0.8737383,0.004808265,0.4397564,0.0015202012,0.30949688,0.001530241,0.04461956,0.0024846697,1.7042556,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008119408,0.04185555,0.030796915,0.02233649,0.016937084,0.012008605,,16.31556,0.005684765,16.293089,0.0046798326,16.286001,0.0044735917,16.290464,0.005170313,16.674294,16.47897,16.33015,0.38171545,4.284287,0.042270243,52.06161,0,96.42355,-1,0.30953723,,53,0.0,0.0,,15.322786,0.001011009,15.330594,0.0011038921,15.326146,0.0010017428,15.322754,9.4453275E-4,15.800555,15.577495,15.37884,0.51805705,6.5344706,0.05180353,78.40679,0,99.20302,-1,1.572685,,284,0.057574134,-0.024089454,,14.90329,0.0010322765,14.914799,0.0010451957,14.916505,9.6438726E-4,14.9148,9.296866E-4,15.360799,15.16413,14.965094,0.54754186,6.561344,0.040018678,55.569866,0,102.43967,-1,-0.82098365,,390,0.05581072,0.01570401,,14.761936,0.0011980949,14.770573,0.0011176777,14.768521,0.0010777911,14.767487,0.0010936698,15.051302,14.939813,14.803371,0.34675175,5.432134,0.010570228,23.05651,0,98.057304,-1,0.29894105,,441,0.065271325,-0.026980853,,14.735373,0.0026175086,14.707954,0.0022190944,14.699926,0.0022058843,14.698182,0.0025994133,15.006682,14.8780985,14.73733,0.32000574,4.5500555,0.022877991,112.62405,0,106.8373,-1,1.2416921,,172,0.03519443,-0.049622707,1
VST-ATLAS J032756.90-273819.92,730240433590,22911,730144555077,51.98707106476382,-27.638868051549363,223.02403823309092,-55.401262681729634,-40.37307145086128,-174.9889483575445,0,0.9102011,0.003805239,0.43152523,0.0012688923,0.121424675,0.0012759058,0.10184765,0.0020031391,0.8128805,0.003805239,0.45063686,0.0012688923,0.3056898,0.0012759058,0.08642483,0.0020031391,0.6211347,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010907951,0.05623049,0.041373856,0.030007772,0.022753986,0.01613286,,15.896749,0.0037700536,15.876992,0.0036917052,15.878124,0.0034535562,15.878495,0.0035982062,16.253092,16.06395,15.914526,0.35922506,4.52069,0.029911876,66.860214,0,100.72094,-1,-0.102130696,,41,0.0,0.0,,14.954416,8.2988763E-4,14.966791,9.225817E-4,14.965439,8.354777E-4,14.964438,7.7935215E-4,15.440211,15.216802,15.018315,0.5186124,6.953077,0.07604998,82.8064,0,101.46251,-1,0.15152176,,186,0.006261111,0.02279261,,14.519714,8.404177E-4,14.535266,8.7116635E-4,14.536479,7.998356E-4,14.53643,7.5798057E-4,14.989574,14.78922,14.589605,0.5798496,7.01801,0.07708299,72.084946,0,102.05575,-1,0.0,,202,-8.191181E-4,-0.038523074,,14.390304,9.829077E-4,14.413841,9.3220425E-4,14.412998,8.959617E-4,14.407344,8.906881E-4,14.683885,14.574411,14.438137,0.41149008,5.7658243,0.10756695,79.66076,0,103.07002,-1,0.573332,,302,0.06085307,-6.61688E-4,,14.329718,0.0020673184,14.311994,0.0017730091,14.310953,0.001748406,14.309221,0.0019659237,14.59746,14.481274,14.345023,0.35138232,4.77565,0.0814265,97.76131,0,105.295006,-1,0.7472182,,121,-0.072868936,-0.0391989,1
VST-ATLAS J032750.17-273404.55,730240433619,22911,730144555077,51.959042944605216,-27.56793176212121,222.89398650469192,-55.41531548008848,-40.38236514692784,-175.08685219540362,730144555081,2.4626312,0.019523034,1.4325666,0.0020767194,0.69939613,0.0013609728,0.4797411,0.001588033,2.3653088,0.019523034,1.4516792,0.0020767194,0.88366127,0.0013609728,0.46431828,0.001588033,-2.0981884,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009094234,0.046880778,0.03449443,0.025018236,0.018970571,0.013450371,,18.880121,0.036316026,18.839437,0.019440915,18.837587,0.020550536,18.853264,0.030991016,19.215536,19.023413,18.889294,0.36241227,3.2225595,0.06876862,12.085045,0,50.444614,-1,1.4622927,4194432,70,0.0,0.0,,16.423761,0.0016994195,16.376806,0.0017887655,16.389893,0.0016466302,16.398127,0.0016246948,16.850227,16.641256,16.452003,0.35897717,5.298341,0.022215724,111.51343,0,50.589058,-1,-1.7515663,4194432,270,0.037147436,0.08288675,,14.996355,0.0010267742,14.94424,0.0010550268,14.966374,9.814005E-4,14.987051,9.559833E-4,15.398548,15.219115,15.040226,0.42704886,5.7919974,0.023099482,67.23482,0,50.988304,-1,-1.3001084,4194432,288,-0.046282094,0.015555834,,14.185738,8.489121E-4,14.2448435,8.597472E-4,14.2498865,8.2739705E-4,14.246722,8.175728E-4,14.514887,14.4113,14.277515,0.3948482,4.2198696,0.03598386,110.5861,0,50.174347,-1,-0.9612071,4194448,416,0.009084821,0.040781446,,13.792753,0.0014674679,13.765102,0.0013351717,13.778801,0.0013071978,13.780156,0.0013911175,14.050569,13.949121,13.815958,0.3001891,4.7839847,0.09083527,100.95694,0,50.916405,-1,-0.83733577,4194432,177,-0.0016046562,-3.7692036E-4,0
VST-ATLAS J032952.26-280011.59,730240432864,22911,730144555076,52.467754532515656,-28.003220281324744,223.76341750889367,-55.03305516185954,-40.58851380396456,-174.3095264908803,0,0.86419296,0.003707435,0.4675541,0.0012404112,0.093577385,0.0012559748,0.14012909,0.001971294,0.7754364,0.003707435,0.49151516,0.0012404112,0.2588482,0.0012559748,0.122130394,0.001971294,-1.3799047,-1,0.99981904,9.524265E-6,1.7143675E-4,0.0,0.008367018,0.043131977,0.0317361,0.023017665,0.0174536,0.012374819,,15.838109,0.003941853,15.816713,0.003593553,15.813983,0.0033920573,15.819451,0.0036981152,16.197918,16.006952,15.859137,0.37333336,4.467082,0.03395599,47.270084,0,99.89003,-1,0.13106236,,18,0.0,0.0,,14.945036,8.2808104E-4,14.95252,9.118387E-4,14.951007,8.271659E-4,14.951718,7.739023E-4,15.422482,15.202355,15.007805,0.53483874,6.970961,0.08308643,72.10561,0,101.01227,-1,0.25604475,,109,-0.11627419,0.09355343,,14.521342,8.065706E-4,14.484966,8.4093405E-4,14.504704,7.7996776E-4,14.523401,7.4692984E-4,14.930966,14.75233,14.573695,0.46848077,6.180706,0.053438842,52.044613,0,48.528484,-1,-2.7621672,4194432,180,-0.021510439,0.030154688,,14.380734,9.776434E-4,14.391389,9.3290006E-4,14.389931,8.9603534E-4,14.3887825,8.906687E-4,14.672118,14.561222,14.424667,0.38524306,5.61199,0.08407432,75.90181,0,100.88144,-1,0.5185396,,146,-0.042150065,-0.02123321,,14.309065,0.0019497587,14.25126,0.0017365763,14.266684,0.0017196381,14.273834,0.0019289107,14.549988,14.444856,14.312983,0.12172938,4.36149,0.031106293,133.9295,0,49.12684,0,-1.7795868,4194432,62,-0.12854746,-0.15970773,1
VST-ATLAS J032935.95-275646.66,730240432881,22911,730144555076,52.3998082774407,-27.946293700133367,223.65021868450552,-55.08441811231397,-40.56096566188823,-174.41220578564804,0,1.1869392,0.004458785,0.49270153,0.0012655501,0.13421726,0.0012540498,0.100806236,0.0019841865,1.0981808,0.004458785,0.5166626,0.0012655501,0.29948807,0.0012540498,0.08280754,0.0019841865,-0.57930243,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009470029,0.048818,0.03591982,0.026052048,0.01975448,0.014006172,,16.19802,0.005130364,16.168427,0.0043594176,16.168427,0.0041650487,16.175236,0.004745229,16.54963,16.361395,16.214922,0.3731336,4.3245873,0.06431788,39.6945,0,101.04913,-1,-0.72856176,,35,0.0,0.0,,15.381441,0.0010524624,14.981487,9.360779E-4,14.981487,8.499324E-4,14.982536,7.96292E-4,15.451448,15.232836,15.038623,0.0,5.246974,0.0029381514,100.040215,0,102.28665,-1,0.112031944,16,174,0.03985592,-0.03288864,,14.464138,8.352407E-4,14.488786,8.516897E-4,14.489736,7.8301935E-4,14.488637,7.424318E-4,14.934786,14.737361,14.538931,0.6223445,7.4349823,0.13068414,63.25399,0,101.6996,-1,-0.18415706,,264,-0.009622259,-0.08119771,,14.338796,9.746785E-4,14.3545685,9.2047034E-4,14.354975,8.846531E-4,14.353855,8.782698E-4,14.635298,14.526266,14.38974,0.36879662,5.9053483,0.067950666,70.643005,0,100.87249,-1,-0.6204328,,262,-0.0037371682,0.01640055,,14.27205,0.0020334842,14.253762,0.0017577627,14.2541895,0.0017279157,14.250644,0.0019266705,14.55249,14.432362,14.289792,0.3052292,4.8377857,0.04123205,103.82281,0,100.74545,-1,-0.10990764,,101,0.00400515,-0.038804974,1
