USNO-B1.0|RAJ2000|DEJ2000|e_RAJ2000|e_DEJ2000|Epoch|pmRA|pmDE|Ndet|B1mag|R1mag|B2mag|R2mag|Imag
0617-0035831|053.263242|-28.264328|154|114|1983.6|     0|     0|4|     |18.74|19.94|18.75|18.02
0617-0035832|053.265067|-28.202398| 28| 41|1978.1|     6|    -4|5|16.09|14.15|16.17|14.55|13.78
0617-0035833|053.266925|-28.272617| 81|553|1978.1|     0|     0|5|20.03|19.53|20.18|19.12|18.62
0617-0035834|053.267195|-28.224200| 47|118|1978.1|    12|     8|5|14.04|12.54|13.37|12.74|12.13
0617-0035835|053.267825|-28.211992|246|170|1989.3|     0|     0|2|     |     |20.24|19.73|
0617-0035836|053.267964|-28.227178|257|337|1978.1|     0|     0|5|19.22|18.55|19.30|18.24|18.56
0617-0035837|053.270948|-28.276481|872|223|1984.3|   136|   -52|3|20.96|     |     |19.87|18.45
0617-0035838|053.272150|-28.262809|999|999|1979.1|   392|  -112|3|     |19.14|18.93|     |18.07
0617-0035839|053.272439|-28.287573|999|999|1983.6|     0|     0|4|23.96|     |20.26|19.86|18.71
0617-0035840|053.276742|-28.235395|  7|340|1978.2|    -8|    14|3|19.74|     |20.13|19.80|
0617-0035841|053.277875|-28.270623|107|143|1992.8|     0|     0|3|     |     |20.27|19.48|18.60
0617-0035842|053.278323|-28.235837|555|831|1992.8|   340|   514|3|     |     |19.68|19.84|18.39
0617-0035843|053.278573|-28.233281|436|144|1989.3|     0|     0|2|     |     |19.93|19.84|
0617-0035844|053.278928|-28.254353|141| 97|1983.6|     0|     0|4|     |19.08|20.22|19.08|17.67
0617-0035845|053.280787|-28.236200| 76| 73|1978.1|     0|     0|5|18.10|16.95|17.02|16.68|16.44
0617-0035846|053.284987|-28.272884|111| 56|1978.1|    10|    12|5|18.24|15.60|18.09|15.75|15.06
0617-0035847|053.288628|-28.219881|453| 39|1998.4|     0|     0|2|     |     |     |19.85|18.70
0617-0035848|053.288639|-28.260512|111|120|1983.6|     0|     0|4|     |18.98|20.24|19.36|18.54
0617-0035849|053.290767|-28.205448|188| 59|1978.1|     4|   -16|5|20.13|17.76|19.57|17.70|16.20
0617-0035850|053.291967|-28.279006|284| 53|1992.8|     0|     0|3|     |     |20.24|19.44|18.72
0617-0035851|053.292125|-28.266717|212| 90|1983.6|     0|     0|4|     |19.06|20.25|19.40|18.72
0617-0035852|053.296898|-28.297456| 96|100|1978.1|     0|     0|5|20.61|17.87|19.57|18.12|17.73
0617-0035853|053.298698|-28.209403|999|999|1983.6|   198|   294|4|20.89|     |20.21|19.82|18.72
0617-0035854|053.298923|-28.284637| 26| 71|1992.8|    16|   -28|3|     |     |19.92|19.83|18.48
0617-0035855|053.299900|-28.213959|999|478|1983.6|  -220|   -70|4|23.83|     |19.86|19.21|18.63
0617-0035856|053.299939|-28.214703|999|999|1989.3|     0|     0|2|     |     |20.27|19.83|
0617-0035857|053.300350|-28.211023| 74| 79|1978.1|     0|     0|5|19.12|16.19|16.69|15.20|15.15
0617-0035858|053.300945|-28.213217|999|999|1978.2|    56|   536|3|23.14|     |20.15|19.28|
0617-0035859|053.301692|-28.215381|282| 65|1992.8|   188|  -122|3|     |     |20.20|19.71|18.57
0617-0035860|053.302092|-28.204537|146|291|1978.1|     0|     0|5|20.68|18.81|20.09|19.20|18.34
0617-0035861|053.302784|-28.264848| 99| 80|1978.1|    -2|   -10|5|19.55|19.30|19.65|19.07|18.59
0617-0035862|053.304256|-28.244095|182|186|1983.6|     2|   -28|4|     |19.06|20.25|19.46|17.50
0617-0035863|053.312328|-28.250575|102|115|1978.1|     2|   -12|5|19.96|18.56|19.47|18.51|18.45
0617-0035864|053.314150|-28.253342|199|211|1978.1|   -26|   -10|5|19.96|19.43|18.67|18.56|18.30
0617-0035865|053.316031|-28.241189| 45|282|1983.6|     0|     0|4|     |19.10|20.23|19.66|18.72
0617-0035866|053.316462|-28.230295|112|196|1978.1|     6|   -34|5|19.45|18.32|18.97|18.21|17.80
0617-0035867|053.318009|-28.299023| 27|339|1984.3|   -96|   312|3|23.32|     |     |19.84|18.47
0617-0035868|053.318498|-28.298873|911|955|1968.8|     0|     0|2|23.87|     |20.24|     |
0617-0035869|053.320309|-28.224306|123|334|1989.3|     0|     0|2|     |     |19.43|19.82|
0617-0035870|053.320564|-28.296114|112|224|1978.1|     0|     0|5|20.19|18.45|19.52|18.46|17.85
0617-0035871|053.321637|-28.207298| 52|130|1978.1|     6|    10|5|16.47|14.34|16.51|14.62|14.00
0617-0035872|053.324809|-28.264837|283|904|1984.3|    38|  -294|3|     |19.84|     |19.77|18.72
0617-0035873|053.325434|-28.235450|370|319|1968.8|     0|     0|2|     |18.99|19.96|     |
0617-0035874|053.327089|-28.258223|383|260|1968.8|     0|     0|2|     |19.70|20.16|     |
0617-0035875|053.327556|-28.205087|999|999|1978.2|     0|     0|3|     |19.69|20.23|19.84|
0617-0035876|053.328884|-28.282200|213|282|1978.1|   -44|   -18|5|20.36|17.15|19.38|17.38|16.22
0617-0035877|053.329075|-28.242378|203| 98|1978.1|     0|     0|5|19.31|17.14|17.70|16.44|16.19
0617-0035878|053.329850|-28.242989|999|949|1968.8|     0|     0|2|19.70|     |20.09|     |
0617-0035879|053.331425|-28.218931| 83| 60|1978.1|    -8|   -10|5|16.69|15.69|17.19|15.70|15.46
0617-0035880|053.336050|-28.294148|169|175|1992.8|     0|     0|3|     |     |20.24|19.77|18.66
0617-0035881|053.337564|-28.264453| 56| 18|1978.1|     6|    -4|5|14.88|13.48|14.84|13.60|13.17
0617-0035882|053.341317|-28.244320| 75|291|1992.8|     0|     0|3|     |     |20.21|19.87|18.30
0617-0035883|053.342845|-28.226798| 41|128|1978.1|     4|     4|5|19.63|18.38|19.41|18.51|18.05
0617-0035884|053.346370|-28.253475|999|999|1992.8|     0|     0|3|     |     |20.27|19.72|18.70
0617-0035885|053.348450|-28.256923|353|123|1983.6|    46|    32|4|     |19.31|20.25|19.67|18.69
0617-0035886|053.349825|-28.293020| 34|152|1978.2|    10|     8|3|19.92|     |20.14|19.87|
0617-0035887|053.349964|-28.201125|212|120|1978.2|   -18|   -32|3|23.30|     |20.16|19.80|
0617-0035888|053.350006|-28.270875|118|999|1977.9|     0|     0|2|     |20.06|     |     |18.72
0617-0035889|053.352592|-28.202964|999|999|1978.2|   190|   282|3|23.36|     |20.21|19.67|
0617-0035890|053.355853|-28.227798| 65|839|1984.3|    94|  -360|3|     |19.88|     |19.86|18.10
0617-0035891|053.360820|-28.281306|173|835|1978.1|   -26|   -44|5|23.15|18.53|20.22|18.86|17.51
0617-0035892|053.361731|-28.289328|181|  7|1992.8|   -28|    12|3|     |     |19.44|19.85|18.52
0617-0035893|053.366814|-28.215314|414|614|1968.8|     0|     0|2|     |19.39|20.05|     |
0617-0035894|053.367048|-28.215887|255|228|1978.1|    -2|    32|5|20.52|18.05|19.97|17.45|17.13
0617-0035895|053.367500|-28.265014|229|129|1992.8|     0|     0|3|     |     |19.83|19.68|18.65
0617-0035896|053.369450|-28.203498|143|115|1978.1|     0|     0|5|19.28|18.94|19.33|18.87|18.61
0617-0035897|053.373067|-28.221842| 96| 89|1989.3|     0|     0|2|     |     |19.98|19.87|
0617-0035898|053.374728|-28.225064|999|347|1978.2|  -408|   -30|3|20.17|     |20.18|19.68|
0617-0035899|053.385070|-28.297328| 66| 46|1983.6|    12|    -2|4|     |19.18|20.14|19.35|18.34
0617-0035900|053.387795|-28.207614| 66| 39|1978.1|     0|     0|5|17.26|16.20|17.71|16.44|16.21
0617-0035901|053.388195|-28.254564| 80| 51|1978.1|    -8|    -4|5|17.71|17.20|18.24|17.05|16.89
0617-0035902|053.388753|-28.247123| 70| 19|1998.4|     0|     0|2|     |     |     |19.87|18.66
0617-0035903|053.389767|-28.264448|999|999|1955.9|     0|     0|2|24.61|18.24|     |     |
0617-0035904|053.390384|-28.263770|100|187|1983.6|     0|     0|4|     |18.23|20.26|19.04|18.11
0617-0035905|053.392156|-28.258117|999|989|1977.9|     0|     0|2|20.99|     |     |     |18.16
0617-0035906|053.395425|-28.277128|158| 14|1998.4|     0|     0|2|     |     |     |19.75|18.68
0617-0035907|053.395853|-28.203781|108| 78|1978.1|    18|   -14|5|20.18|18.86|19.76|18.12|18.17
0617-0035908|053.396073|-28.291909|122| 65|1983.6|   -12|   -14|4|     |18.29|20.19|18.93|17.86
0617-0035909|053.396831|-28.294992|198| 79|1989.3|     0|     0|2|     |     |20.27|19.84|
0617-0035910|053.399445|-28.209678|402|215|1983.6|     0|     0|4|     |19.58|20.20|19.73|18.67
0617-0035911|053.400753|-28.238309| 39|529|1968.8|     0|     0|2|     |19.16|19.61|     |
0617-0035912|053.403978|-28.265709| 77| 93|1983.6|     0|     0|4|     |18.71|20.20|18.57|17.67
0617-0035913|053.404359|-28.251017|105|270|1998.4|     0|     0|2|     |     |     |19.87|18.64
0617-0035914|053.406120|-28.230578|122| 46|1992.8|   -40|   -20|3|     |     |20.14|19.59|18.69
0617-0035915|053.407084|-28.242298|290| 10|1998.4|     0|     0|2|     |     |     |19.87|18.64
0617-0035916|053.409917|-28.288723|999|840|1968.8|     0|     0|2|     |19.69|18.70|     |
0617-0035917|053.409925|-28.224017| 75|231|1983.6|     0|     0|4|     |19.49|18.85|19.84|18.49
0617-0035918|053.413973|-28.290075|161|359|1972.6|   -16|    -8|4|19.88|19.38|19.99|19.72|
0617-0035919|053.414998|-28.297287|862|755|1955.9|     0|     0|2|20.93|20.18|     |     |
0617-0035920|053.416778|-28.258014|999|138|1984.3|  -148|   164|3|     |19.52|     |19.65|18.72
0617-0035921|053.417059|-28.257281|440|999|1977.9|     0|     0|2|     |19.58|     |     |18.72
0617-0035922|053.419267|-28.258153| 77| 73|1978.1|     6|   -12|5|13.96|12.55|13.60|12.65|12.30
0617-0035923|053.419398|-28.255695|145|105|1998.4|     0|     0|2|     |     |     |19.55|18.64
0617-0035924|053.422439|-28.223792|999|999|1978.2|   174|  -160|3|20.26|     |20.15|19.63|
0617-0035925|053.424245|-28.295781|133|132|1992.8|     0|     0|3|     |     |19.65|19.66|18.55
0617-0035926|053.426575|-28.207937|142|144|1983.6|     0|     0|4|     |18.30|20.09|18.47|17.95
0617-0035927|053.426734|-28.290275| 75| 79|1978.1|    24|    28|5|18.74|15.23|18.06|15.73|13.88
0617-0035928|053.426848|-28.291728|221|514|1992.8|    18|   146|3|     |     |19.19|18.78|17.07
0617-0035929|053.426878|-28.217784|911|999|1976.4|     0|     0|2|20.77|     |     |23.11|
0617-0035930|053.427287|-28.217517|209| 71|1983.6|     0|     0|4|20.34|     |20.12|19.69|18.60
0617-0035931|053.427434|-28.278409|198|175|1989.3|     0|     0|2|     |     |20.17|19.87|
0617-0035932|053.429364|-28.281209| 22| 75|1989.3|     0|     0|2|     |     |20.26|19.84|
0617-0035933|053.432450|-28.247198| 26|250|1989.3|     0|     0|2|     |     |20.08|19.86|
0617-0035934|053.432525|-28.292800|867|923|1992.8|     0|     0|3|     |     |20.20|19.76|18.64
0617-0035935|053.434650|-28.258048|999|431|1983.6|  -228|    46|4|23.64|     |20.12|19.48|18.24
0617-0035936|053.436037|-28.253931| 68| 35|1978.1|    -6|     6|5|16.77|15.90|17.39|15.96|15.55
0617-0035937|053.436789|-28.262028| 52|253|1983.6|     0|     0|4|     |19.77|19.65|19.60|18.61
0617-0035938|053.437512|-28.246445|999|999|1983.6|     0|     0|4|     |20.26|20.14|19.78|18.33
0617-0035939|053.437737|-28.204445|214|299|1978.1|   -26|    10|5|20.79|18.93|20.09|19.13|18.00
0617-0035940|053.441128|-28.207678| 96|155|1983.6|     0|     0|4|     |18.91|20.12|18.92|18.28
0617-0035941|053.449150|-28.272667|118|158|1978.1|   -12|     4|5|19.94|18.73|18.80|18.08|17.91
0617-0035942|053.449156|-28.250395|273| 99|1990.8|     0|     0|2|     |     |20.23|     |18.36
0617-0035943|053.450348|-28.273637|955|549|1989.3|     0|     0|2|     |     |20.03|23.10|
0617-0035944|053.450848|-28.247500|220|224|1989.3|     0|     0|2|     |     |20.24|19.74|
0617-0035945|053.454614|-28.211503| 20| 65|1992.8|    -8|     6|3|     |     |20.16|19.80|18.72
0617-0035946|053.455395|-28.264448|199|135|1978.1|     0|     0|5|20.72|19.88|20.15|19.80|18.30
0617-0035947|053.458387|-28.264517|184| 92|1983.6|   -18|   -14|4|20.58|     |19.99|19.76|18.70
0617-0035948|053.460153|-28.206959| 85|240|1983.6|     8|     6|4|     |19.46|20.02|19.54|18.07
0617-0035949|053.465200|-28.291942|999|999|1977.9|     0|     0|2|23.07|     |     |     |18.56
0617-0035950|053.465387|-28.210442|104|107|1978.1|    10|   -18|5|15.89|14.81|16.28|14.96|14.43
0617-0035951|053.466237|-28.296895| 89|254|1992.8|  -226|   280|3|     |     |19.87|18.82|18.59
0617-0035952|053.466809|-28.245645|506|215|1989.3|     0|     0|2|     |     |19.95|19.80|
0617-0035953|053.466931|-28.297864|999|910|1990.8|     0|     0|2|     |     |20.26|     |17.14
0617-0035954|053.471362|-28.221628| 77|283|1983.6|   -18|    -2|4|     |19.28|20.19|19.48|18.21
0617-0035955|053.471945|-28.252450|214|275|1978.1|    -4|   -50|5|20.58|18.13|19.86|17.93|16.23
0617-0035956|053.473448|-28.244428|999|999|1990.8|     0|     0|2|     |     |19.97|     |18.71
0617-0035957|053.473728|-28.249203| 77|129|1978.1|     8|     0|5|14.58|12.99|14.18|13.15|12.54
0617-0035958|053.474092|-28.244803|999|999|1990.8|     0|     0|2|     |     |20.20|     |18.71
0617-0035959|053.474681|-28.236817|219|177|1984.3|     0|     0|3|     |19.80|     |19.70|18.68
0617-0035960|053.475656|-28.230789| 61| 15|1989.3|     0|     0|2|     |     |20.17|19.79|
0617-0035961|053.479862|-28.217420|128|118|1983.6|     0|     0|4|     |19.32|20.23|18.77|18.60
0617-0035962|053.480550|-28.258712|127| 10|1989.3|     0|     0|2|     |     |20.25|19.87|
0617-0035963|053.481823|-28.232437|164| 95|1992.8|     0|     0|3|     |     |20.15|19.75|18.41
0617-0035964|053.482839|-28.256562|278|159|1992.8|     0|     0|3|     |     |20.16|19.30|18.21
0617-0035965|053.484087|-28.228992|867|999|1984.3|    58|  -364|3|     |19.58|     |19.85|18.54
0617-0035966|053.484431|-28.276884|155|117|1983.6|     0|     0|4|     |18.95|20.25|19.59|17.76
0617-0035967|053.488645|-28.245020|999|999|1989.3|     0|     0|2|     |     |19.59|19.77|
0617-0035968|053.489059|-28.211003|999|999|1978.2|  -174|   284|3|20.85|     |20.26|19.75|
0617-0035969|053.489200|-28.256184|269|304|1983.6|     0|     0|4|     |19.27|20.22|19.70|18.72
0617-0035970|053.489692|-28.244384|999|999|1978.2|   172|   348|3|     |19.54|20.13|19.86|
0617-0035971|053.490123|-28.249128| 66| 35|1990.8|     0|     0|2|     |     |20.06|     |18.70
0617-0035972|053.495212|-28.258592|249| 77|1983.6|     0|     0|4|     |18.25|20.24|19.01|17.53
0617-0035973|053.498725|-28.200020|999|999|1992.8|     0|     0|3|     |     |20.15|19.68|18.44
0617-0035974|053.500331|-28.271806|245|926|1978.2|     0|     0|3|20.50|     |20.20|19.86|
0617-0035975|053.504806|-28.239367| 50|107|1978.1|     0|     0|5|19.45|18.63|19.03|18.82|18.32
0617-0035976|053.505445|-28.226964|178|253|1992.8|     0|     0|3|     |     |20.26|19.48|17.97
0617-0035977|053.509903|-28.221045|999|412|1978.2|   114|  -158|3|23.56|     |19.94|19.55|
0617-0035978|053.509978|-28.238428| 91| 71|1978.1|     0|     0|5|17.72|15.60|15.85|15.07|14.71
0617-0035979|053.512512|-28.260364|374|234|1989.3|     0|     0|2|     |     |20.26|19.85|
0617-0035980|053.513200|-28.202814|184| 65|1978.1|    10|    10|5|19.27|18.21|18.93|18.21|17.86
0617-0035981|053.518270|-28.294025|171|641|1978.2|   -34|    48|3|20.86|     |20.26|19.62|
0617-0035982|053.518498|-28.294423|664|999|1977.9|     0|     0|2|23.53|     |     |     |18.61
0617-0035983|053.519403|-28.275075|999|  9|1977.9|     0|     0|2|     |19.49|     |     |18.57
0617-0035984|053.523214|-28.267303|136| 22|1978.1|    -2|    -6|5|16.54|15.49|16.94|15.71|15.21
0617-0035985|053.524281|-28.289045| 83|295|1983.6|     0|     0|4|     |19.14|20.16|19.09|18.52
0617-0035986|053.524398|-28.213223|456| 35|1984.3|    64|    80|3|24.31|     |     |19.81|18.71
0617-0035987|053.527942|-28.200089| 48| 88|1978.1|     0|     0|5|17.20|14.73|17.11|14.99|14.23
0617-0035988|053.529762|-28.219770|137| 18|1984.3|   -36|    28|3|     |19.14|     |19.85|18.53
0617-0035989|053.532548|-28.213278|467|130|1998.4|     0|     0|2|     |     |     |19.87|18.55
0617-0035990|053.532653|-28.299898| 57|369|1992.8|   -46|    30|3|     |     |19.55|18.80|18.60
0617-0035991|053.533478|-28.221878|248|349|1992.8|     0|     0|3|     |     |19.91|19.75|18.68
0617-0035992|053.535514|-28.205875| 25|  9|1992.8|   -14|    28|3|     |     |20.27|19.66|18.56
0617-0035993|053.536489|-28.208184|185|138|1978.1|     0|     0|5|23.91|19.95|20.21|19.41|18.72
0617-0035994|053.539187|-28.256228|624| 63|1992.8|    38|    58|3|     |     |20.14|19.35|18.71
0617-0035995|053.539409|-28.285437| 49| 53|1978.1|    -4|   -14|5|17.43|16.78|17.94|16.66|16.52
0617-0035996|053.540684|-28.224373| 88|174|1973.3|     0|     0|4|20.71|18.83|20.02|     |18.41
0617-0035997|053.541245|-28.255403|288|428|1978.1|     0|     0|5|20.84|19.26|20.27|18.45|18.02
0617-0035998|053.542170|-28.281164| 49| 83|1983.6|     0|     0|4|     |19.13|20.22|19.07|18.43
0617-0035999|053.542714|-28.203567| 68|362|1983.6|   -10|    10|4|     |19.74|20.27|19.87|18.53
0617-0036000|053.542717|-28.242064|347| 75|1989.3|     0|     0|2|     |     |19.91|23.17|
0617-0036001|053.542881|-28.226156|914|999|1983.6|    98|  -140|4|     |19.59|20.21|19.40|18.68
0617-0036002|053.543981|-28.250067|255|140|1989.3|     0|     0|2|     |     |19.85|19.87|
0617-0036003|053.544484|-28.202784| 61|248|1983.6|     0|     0|4|     |19.51|20.26|18.67|18.15
0617-0036004|053.544667|-28.273228|100|151|1978.1|     8|   -18|5|17.90|17.38|18.11|17.16|17.03
0617-0036005|053.545587|-28.239320| 22| 14|1989.3|     0|     0|2|     |     |20.26|19.81|
0617-0036006|053.546381|-28.262345|999|800|1998.4|     0|     0|2|     |     |     |19.79|23.05
0617-0036007|053.547884|-28.260964| 66| 59|1992.8|   -16|    36|3|     |     |20.22|19.87|18.69
0617-0036008|053.547889|-28.205309| 52|106|1992.8|   -22|    26|3|     |     |20.17|19.86|18.72
0617-0036009|053.549267|-28.250539|999|234|1992.8|     0|     0|3|     |     |20.01|19.77|18.11
0617-0036010|053.553470|-28.235187|999|670|1983.6|     0|     0|4|20.75|     |20.23|19.78|18.72
0617-0036011|053.553920|-28.279906|106| 60|1978.1|     0|     0|5|18.75|17.93|18.69|17.87|18.04
0617-0036012|053.554403|-28.283609| 47|372|1992.8|    14|    28|3|     |     |20.24|19.83|18.56
0617-0036013|053.554831|-28.219359|170|131|1983.6|     0|     0|4|     |19.04|20.25|19.02|18.51
0617-0036014|053.555684|-28.256203| 36|104|1983.6|     0|     0|4|19.94|     |20.02|19.55|18.71
0617-0036015|053.555889|-28.214234|305|560|1978.2|     0|     0|3|24.75|     |20.15|19.69|
0617-0036016|053.556814|-28.241825|999|999|1983.6|  -208|   232|4|     |19.96|20.26|19.72|18.39
0617-0036017|053.557623|-28.296939| 35|115|1989.3|     0|     0|2|     |     |19.56|19.84|
0617-0036018|053.557859|-28.259289| 57|360|1998.4|     0|     0|2|     |     |     |19.85|18.54
0617-0036019|053.558745|-28.204142|999|999|1977.9|     0|     0|2|     |18.90|     |     |17.87
0617-0036020|053.562367|-28.298978|162|119|1998.4|     0|     0|2|     |     |     |19.86|18.67
0617-0036021|053.565520|-28.243884|736|999|1992.8|   324|  -234|3|     |     |20.01|19.70|18.51
0617-0036022|053.566312|-28.239378| 82| 73|1992.8|     0|    18|3|     |     |20.12|19.33|18.09
0617-0036023|053.567417|-28.269434|172| 72|1978.1|    16|     6|5|19.20|18.05|18.94|17.79|17.49
0617-0036024|053.567417|-28.210867|276|193|1978.1|     0|     0|5|20.67|18.73|20.23|19.10|18.53
0617-0036025|053.573575|-28.233742|999|999|1968.8|     0|     0|2|23.63|     |18.71|     |
0617-0036026|053.579209|-28.282753|848|999|1978.2|   -84|   462|3|     |20.08|19.63|19.71|
0617-0036027|053.581625|-28.293714| 11|113|1978.1|     0|     0|5|17.96|17.01|18.19|16.86|16.98
0617-0036028|053.581864|-28.269312|999|251|1992.8|  -750|   140|3|     |     |19.60|19.71|18.70
0617-0036029|053.582764|-28.217614|108| 80|1983.6|     4|    18|4|     |18.73|20.26|19.27|18.12
0617-0036030|053.583550|-28.242362|999|491|1992.8|   754|  -368|3|     |     |19.96|19.87|18.66
0617-0036031|053.585170|-28.291917|476|438|1984.3|  -498|   -68|3|     |19.08|     |19.43|18.72
0617-0036032|053.586223|-28.239775| 40| 77|1978.1|    -4|    -2|5|19.03|16.46|18.66|16.46|15.83
0617-0036033|053.586584|-28.286509| 82| 87|1978.1|     0|     0|5|18.88|17.64|18.69|17.58|17.66
0617-0036034|053.587600|-28.214567| 41| 76|1978.1|     0|     0|5|18.93|17.88|18.76|18.08|18.05
0617-0036035|053.592392|-28.287062|999|999|1977.9|     0|     0|2|23.10|     |     |     |18.72
0617-0036036|053.592470|-28.270287|103|168|1983.6|     0|     0|4|     |19.22|19.65|19.30|18.59
0617-0036037|053.593289|-28.218692|999|999|1977.9|     0|     0|2|19.58|     |     |     |18.66
0617-0036038|053.593870|-28.270325|532|435|1998.4|     0|     0|2|     |     |     |19.66|18.72
0617-0036039|053.596562|-28.265895| 66|204|1998.4|     0|     0|2|     |     |     |19.71|18.68
